id,id,host_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1702630.0,1702630.0,8988014,39.46594,-0.3318,4.0,1.0,1.0,1.0,113.0,3.0,242.2,2.0,3.0,487,487,3.0,487.0,6,15,41,51,119.0,4.0,0.0,0.87,4.42,4.56,4.43,4.71,4.81,4.57,4.36,6.0,6.0,0.0,0.0
1713200.0,1713200.0,8987701,39.46639,-0.33211,2.0,1.0,0.0,1.0,129.0,2.0,242.2,2.0,3.0,183,183,2.4,183.0,3,7,12,12,26.0,3.0,1.0,0.19,4.73,4.77,4.73,4.77,4.77,4.65,4.65,4.0,4.0,0.0,0.0
1715466.0,1715466.0,9046020,39.47097015,-0.331012011,3.0,1.0,1.0,2.0,106.0,1.0,10.0,2.0,11.0,10,11,9.2,10.7,13,43,73,161,23.3,23.0,2.0,1.28,4.6,4.7,4.55,4.78,4.91,4.61,4.51,2.0,2.0,0.0,0.0
1740954.0,1740954.0,3690047,39.45926,-0.37637,5.0,1.0,3.0,4.0,128.0,3.2,365.0,1.9,4.7,365,365,4.0,365.0,29,59,89,270,57.0,0.0,0.0,0.41,4.6,4.72,4.7,4.81,4.86,4.82,4.7,4.0,4.0,0.0,0.0
1758184.0,1758184.0,9244329,39.463,-0.36836,3.0,1.0,1.0,2.0,147.0,3.0,90.0,2.0,5.0,1125,1125,3.0,1125.0,6,11,27,199,23.3,13.0,2.0,2.21,4.35,4.54,4.46,4.69,4.64,4.76,4.4,4.0,4.0,0.0,0.0
1830872.0,1830872.0,9575983,39.46482,-0.32747,7.0,1.0,3.0,2.1,101.4,2.0,242.2,2.0,4.0,1125,1125,4.0,1125.0,5,13,26,267,23.3,30.0,2.0,2.18,4.89,4.91,4.91,4.96,4.97,4.72,4.85,1.0,1.0,0.0,0.0
1842000.0,1842000.0,9222108,39.45848846,-0.348583996,6.0,1.0,3.0,5.0,185.0,11.0,242.2,5.0,11.0,1125,1125,9.4,1125.0,4,14,43,295,80.0,30.0,4.0,1.18,4.85,4.89,4.89,4.94,4.93,4.94,4.76,1.0,1.0,0.0,0.0
1842193.0,1842193.0,9244329,39.46163,-0.36955,2.0,1.0,0.0,1.0,98.0,3.0,60.0,3.0,5.0,1125,1125,3.4,1125.0,17,42,72,247,60.0,2.0,0.0,0.62,4.15,4.58,4.43,4.87,4.78,4.73,4.05,4.0,4.0,0.0,0.0
1895636.0,1895636.0,9609511,39.47343,-0.37101,5.0,1.0,3.0,4.0,175.0,3.2,60.0,1.9,4.7,60,60,4.0,60.0,29,59,89,364,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,1.0,1.0,0.0,0.0
1991246.0,1991246.0,8788278,39.46837616,-0.331712991,3.0,1.0,1.0,2.0,104.0,2.0,150.0,2.0,2.0,150,150,2.0,150.0,0,0,0,0,75.0,14.0,1.0,0.55,4.55,4.61,4.43,4.85,4.86,4.72,4.65,2.0,0.0,2.0,0.0
2020871.0,2020871.0,6167570,39.47793,-0.32493,1.0,1.0,1.0,1.0,58.0,7.0,242.2,5.0,5.0,1125,1125,5.0,1125.0,19,35,48,310,89.0,8.0,0.0,0.67,4.91,4.92,4.94,4.91,4.9,4.9,4.88,2.0,1.0,1.0,0.0
2053439.0,2053439.0,10172001,39.47625,-0.37203,2.0,1.0,1.0,3.0,119.0,3.0,30.0,3.0,3.0,30,30,3.0,30.0,16,41,71,339,23.3,24.0,0.0,2.17,4.8,4.88,4.77,4.86,4.86,4.96,4.74,1.0,1.0,0.0,0.0
2103536.0,2103536.0,10725621,39.46336,-0.33761,6.0,1.0,3.0,4.0,183.0,4.0,80.0,3.0,7.0,1125,1125,4.1,1125.0,3,9,31,285,23.3,14.0,0.0,1.39,4.62,4.66,4.39,4.72,4.85,4.59,4.53,1.0,1.0,0.0,0.0
2146923.0,2146923.0,10959379,39.47798,-0.38155,5.0,1.0,3.0,4.0,149.0,1.0,20.0,3.0,3.0,10,10,3.0,10.0,8,13,23,44,23.3,48.0,0.0,1.2,4.64,4.74,4.68,4.87,4.89,4.86,4.66,5.0,5.0,0.0,0.0
2211787.0,2211787.0,9855565,39.46609,-0.38208,4.0,1.0,1.0,3.0,97.0,3.0,10.0,2.0,6.0,10,10,3.1,10.0,0,0,2,182,23.3,10.1,3.0,4.08,4.79,4.85,4.79,4.89,4.93,4.84,4.8,1.0,1.0,0.0,0.0
2353221.0,2353221.0,2423092,39.46215,-0.37183,2.0,1.0,1.0,2.0,36.0,3.0,365.0,3.0,3.0,365,365,3.0,365.0,19,46,76,348,117.0,26.0,2.0,0.85,4.61,4.59,4.48,4.75,4.74,4.77,4.5,2.0,0.0,2.0,0.0
2360229.0,2360229.0,7463142,39.47135,-0.40503,2.0,1.0,1.0,1.0,44.0,3.2,120.0,1.9,4.7,120,120,4.0,120.0,30,60,90,180,59.0,1.0,0.0,0.43,4.8,4.86,4.64,4.88,4.92,4.64,4.78,1.0,0.0,1.0,0.0
2364778.0,2364778.0,3454879,39.46807,-0.36511,4.0,1.0,2.0,3.0,125.0,7.0,14.0,2.0,12.0,14,14,7.2,14.0,2,5,15,15,23.3,21.0,2.0,2.16,4.74,4.82,4.5,4.92,4.92,4.93,4.7,1.0,1.0,0.0,0.0
2375520.0,2375520.0,2102653,39.46673,-0.38829,2.0,1.0,1.0,1.0,56.0,3.0,7.0,3.0,3.0,7,7,3.0,7.0,4,25,55,55,47.0,20.0,1.0,0.34,4.77,4.81,4.96,4.81,4.72,4.6,4.81,1.0,0.0,1.0,0.0
2445550.0,2445550.0,6068973,39.47161,-0.37684,4.0,1.0,1.0,2.0,101.4,3.2,242.2,1.9,4.7,1125,1125,4.0,1125.0,0,0,0,0,23.3,0.0,0.0,1.6,4.81,4.84,4.76,4.95,4.98,4.95,4.78,1.0,1.0,0.0,0.0
2459637.0,2459637.0,2423092,39.46215,-0.37286,2.0,1.0,1.0,2.0,40.0,3.0,365.0,3.0,3.0,365,365,3.0,365.0,17,43,70,340,23.3,26.0,3.0,1.09,4.51,4.53,4.5,4.66,4.6,4.83,4.5,2.0,0.0,2.0,0.0
2486462.0,2486462.0,12723722,39.47636,-0.37638,3.0,1.0,2.0,2.0,107.0,3.0,10.0,3.0,5.0,1125,1125,3.3,1125.0,9,29,59,233,23.3,31.0,3.0,1.85,4.67,4.77,4.65,4.81,4.83,4.91,4.64,1.0,1.0,0.0,0.0
2488639.0,2488639.0,12737363,39.5,-0.42584,4.0,1.0,2.0,4.0,130.0,2.0,60.0,2.0,4.0,60,60,2.2,60.0,12,25,55,60,120.0,14.0,2.0,0.88,4.93,4.94,4.93,4.93,4.97,4.71,4.83,1.0,1.0,0.0,0.0
2533554.0,2533554.0,12976069,39.46385,-0.33058,2.0,1.0,1.0,1.0,31.0,1.0,242.2,1.0,1.0,1125,1125,1.0,1125.0,1,5,18,18,23.3,10.1,2.0,2.34,4.84,4.9,4.71,4.97,4.92,4.81,4.86,1.0,0.0,1.0,0.0
2534892.0,2534892.0,6383590,39.46477,-0.33255,4.0,1.0,2.0,2.0,104.0,4.0,200.0,4.0,4.0,1125,1125,4.0,1125.0,0,0,0,0,23.3,9.0,0.0,1.92,4.55,4.64,4.71,4.83,4.89,4.42,4.55,1.0,1.0,0.0,0.0
2535466.0,2535466.0,9933766,39.4682,-0.38089,2.0,1.0,1.0,1.0,145.0,7.0,20.0,7.0,4.7,20,150,4.0,51.7,10,24,35,178,39.0,1.0,0.0,0.29,4.69,4.69,4.87,4.72,4.74,4.69,4.64,1.0,1.0,0.0,0.0
2606636.0,2606636.0,791187,39.48273,-0.32575,4.0,1.0,2.0,2.0,128.0,5.0,10.0,2.0,5.0,10,10,4.8,10.0,8,24,45,45,23.3,9.0,0.0,1.13,4.74,4.88,4.68,4.86,4.83,4.87,4.7,7.0,7.0,0.0,0.0
2646820.0,2646820.0,1497590,39.48614,-0.37346,4.0,1.0,2.0,3.0,113.0,4.0,242.2,3.0,6.0,487,487,4.3,487.0,6,13,19,83,99.0,20.0,1.0,0.73,4.57,4.73,4.65,4.69,4.7,4.67,4.63,3.0,3.0,0.0,0.0
2651925.0,2651925.0,5175147,39.46331,-0.36835,4.0,1.0,1.0,1.0,70.0,2.0,60.0,1.0,2.0,60,60,2.0,60.0,17,44,48,48,22.0,2.0,1.0,0.18,4.32,4.41,4.05,4.77,4.82,4.95,4.5,1.0,1.0,0.0,0.0
2706156.0,2706156.0,13849445,39.47863,-0.38021,3.0,1.0,0.0,2.0,106.0,2.0,31.0,2.0,2.0,31,31,2.0,31.0,28,51,81,82,23.3,24.0,3.0,1.63,4.8,4.88,4.64,4.9,4.89,4.85,4.7,1.0,1.0,0.0,0.0
2725241.0,2725241.0,13945003,39.461,-0.37965,3.0,1.0,1.0,1.0,141.0,2.0,120.0,2.0,4.7,120,120,7.1,120.0,5,13,19,124,23.3,4.0,1.0,2.27,4.58,4.72,4.69,4.58,4.41,4.66,4.64,3.0,3.0,0.0,0.0
2782334.0,2782334.0,14230948,39.5,-0.32258,6.0,1.0,1.4,5.0,81.0,11.0,730.0,1.9,11.0,730,730,11.0,730.0,1,1,6,268,64.0,4.0,1.0,0.47,4.53,4.56,4.64,4.77,4.86,4.66,4.53,1.0,1.0,0.0,0.0
2821086.0,2821086.0,14432005,39.47449,-0.37468,2.0,1.0,1.0,1.0,140.0,11.0,90.0,5.0,11.0,1125,1125,10.9,1125.0,17,28,30,137,23.3,34.0,4.0,3.43,4.91,4.95,4.92,4.91,4.89,4.95,4.88,1.0,1.0,0.0,0.0
2851410.0,2851410.0,1497590,39.4682,-0.3886,4.0,1.0,2.0,3.0,110.0,4.0,242.2,3.0,6.0,487,487,4.5,487.0,9,25,50,149,78.0,17.0,1.0,0.59,4.72,4.76,4.63,4.79,4.74,4.67,4.59,3.0,3.0,0.0,0.0
2855311.0,2855311.0,14597325,39.47503,-0.38077,4.0,1.0,2.0,4.0,87.0,11.0,242.2,5.0,11.0,1125,1125,10.8,1125.0,0,0,2,142,23.3,9.0,0.0,1.23,4.89,4.96,4.92,4.98,4.99,4.81,4.86,1.0,1.0,0.0,0.0
2868831.0,2868831.0,7479594,39.47615,-0.3499,6.0,1.0,1.4,4.0,192.0,11.0,45.0,1.9,11.0,45,45,11.0,45.0,0,13,40,112,23.3,12.0,0.0,1.37,4.72,4.82,4.82,4.87,4.91,4.62,4.72,1.0,1.0,0.0,0.0
3024411.0,3024411.0,15410368,39.5,-0.33355,2.0,1.0,1.0,1.0,183.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,29,59,89,364,14.0,0.0,0.0,0.13,4.07,4.14,4.14,4.64,4.57,4.43,3.86,1.0,1.0,0.0,0.0
3070240.0,3070240.0,3155089,39.4785,-0.37601,6.0,1.0,2.0,4.0,208.0,1.0,365.0,2.0,3.0,999,999,2.3,999.0,9,33,59,334,76.0,2.0,0.0,0.56,4.87,4.92,4.83,4.87,4.95,4.95,4.81,12.0,12.0,0.0,0.0
3079779.0,3079779.0,2400319,39.47483,-0.38938,4.0,1.0,1.0,2.0,89.0,3.0,10.0,3.0,3.0,1125,1125,3.0,1125.0,16,46,52,52,23.3,19.0,2.0,1.56,4.6,4.71,4.45,4.8,4.78,4.72,4.52,1.0,1.0,0.0,0.0
3097721.0,3097721.0,5072520,39.45797,-0.34537,6.0,1.0,2.0,4.0,136.0,5.0,365.0,5.0,7.0,365,365,5.1,365.0,9,15,20,20,33.0,6.0,0.0,0.26,4.67,4.67,4.7,4.64,4.76,4.79,4.59,2.0,2.0,0.0,0.0
3117996.0,3117996.0,5072520,39.46974,-0.39554,4.0,1.0,2.0,4.0,100.0,6.0,242.2,1.0,6.0,1125,1125,6.0,1125.0,14,26,56,69,30.0,0.0,0.0,0.24,4.6,4.8,4.73,5.0,4.67,4.73,4.67,2.0,2.0,0.0,0.0
3161188.0,3161188.0,6516174,39.46075,-0.3764,2.0,1.0,1.0,1.0,46.0,5.0,242.2,5.0,5.0,1125,1125,5.0,1125.0,18,41,65,326,23.3,10.0,0.0,1.17,4.63,4.68,4.38,4.9,4.83,4.86,4.62,2.0,0.0,2.0,0.0
3175070.0,3175070.0,12282162,39.47891,-0.38047,3.0,1.0,0.0,2.0,98.0,2.0,242.2,2.0,2.0,365,365,2.0,365.0,4,12,28,95,23.3,22.0,2.0,3.11,4.52,4.65,4.49,4.81,4.87,4.86,4.54,4.0,4.0,0.0,0.0
3275736.0,3275736.0,670775,39.484,-0.3632,2.0,1.0,2.0,2.0,104.0,10.0,180.0,1.9,10.0,180,180,10.0,180.0,0,0,0,0,0.0,0.0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.7,4.6,5.0,5.0,0.0,0.0
3276114.0,3276114.0,670775,39.45895,-0.36322,6.0,1.0,2.0,2.0,104.0,10.0,180.0,1.9,10.0,180,180,10.0,180.0,0,0,0,0,1.0,1.0,0.0,0.17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
3331996.0,3331996.0,6269463,39.46514,-0.33204,4.0,1.0,2.0,4.0,100.0,3.2,90.0,1.9,14.0,90,90,14.0,90.0,0,14,30,77,4.0,1.0,0.0,0.04,4.25,4.75,4.75,5.0,4.75,4.75,4.5,1.0,1.0,0.0,0.0
3340429.0,3340429.0,16740356,39.48301,-0.3269,4.0,1.0,2.0,3.0,95.0,3.0,242.2,3.0,4.0,1125,1125,3.1,1125.0,6,10,17,22,106.0,7.0,2.0,0.8,4.68,4.78,4.58,4.96,4.94,4.7,4.64,1.0,1.0,0.0,0.0
3459023.0,3459023.0,372326,39.47224,-0.37941,3.0,1.0,1.0,2.0,110.0,3.2,242.2,7.0,4.7,1125,1125,4.0,1125.0,0,1,3,251,73.0,6.0,0.0,0.8,4.93,4.89,4.75,4.93,4.96,4.96,4.88,2.0,2.0,0.0,0.0
3459543.0,3459543.0,17434716,39.48222,-0.32754,2.0,1.0,1.0,2.0,105.0,3.2,330.0,1.9,4.7,330,330,4.0,330.0,5,17,35,310,21.0,1.0,0.0,0.16,4.9,5.0,4.86,4.81,4.9,4.71,4.9,1.0,1.0,0.0,0.0
3472484.0,3472484.0,17493319,39.46761,-0.38021,4.0,1.0,1.0,2.0,101.0,3.0,10.0,1.0,3.0,1125,1125,3.0,1125.0,1,3,4,145,23.3,10.1,2.0,4.43,4.91,4.91,4.89,4.96,4.98,4.94,4.86,5.0,5.0,0.0,0.0
3517823.0,3517823.0,3242505,39.46854,-0.38735,6.0,1.0,3.0,3.0,152.0,4.0,10.0,2.0,4.0,10,10,4.0,10.0,10,33,62,208,23.3,18.0,0.0,1.77,4.59,4.72,4.14,4.89,4.95,4.77,4.64,1.0,1.0,0.0,0.0
3550616.0,3550616.0,17681626,39.44965,-0.3736,6.0,1.0,3.0,4.0,99.0,2.0,730.0,2.0,2.0,1125,1125,2.0,1125.0,3,6,15,206,16.0,4.0,0.0,0.23,4.75,4.88,4.88,5.0,5.0,4.56,4.75,1.0,1.0,0.0,0.0
3554160.0,3554160.0,185240,39.474,-0.37599,2.0,1.0,1.0,1.0,117.0,2.0,10.0,1.0,4.0,1125,1125,2.0,1125.0,9,25,41,181,23.3,10.1,2.0,3.76,4.82,4.9,4.84,4.86,4.94,4.93,4.82,1.0,1.0,0.0,0.0
3643077.0,3643077.0,14220620,39.46331,-0.37326,2.0,1.0,1.0,1.0,135.0,3.0,242.2,3.0,7.0,1125,1125,3.2,1125.0,5,31,45,94,23.3,38.0,3.0,1.6,4.9,4.94,4.89,4.97,4.98,4.92,4.84,1.0,1.0,0.0,0.0
3736295.0,3736295.0,1387923,39.47296,-0.32794,5.0,1.0,3.0,4.0,161.0,11.0,90.0,5.0,11.0,90,90,9.6,90.0,14,18,40,299,87.0,17.0,2.0,0.73,4.63,4.66,4.67,4.77,4.83,4.61,4.59,6.0,6.0,0.0,0.0
3759310.0,3759310.0,2095681,39.47488,-0.37698,1.0,1.0,1.0,1.0,49.0,2.0,10.0,2.0,2.0,1125,1125,2.0,1125.0,1,25,51,222,124.0,12.0,0.0,0.95,4.81,4.87,4.87,4.88,4.9,4.95,4.76,3.0,0.0,0.3,0.0
3798923.0,3798923.0,7740877,39.46028,-0.34609,3.0,1.0,1.0,1.0,85.0,2.0,10.0,1.0,2.0,10,10,2.0,10.0,2,6,13,139,23.3,41.0,3.0,2.61,4.79,4.84,4.69,4.89,4.93,4.63,4.71,1.0,1.0,0.0,0.0
3800639.0,3800639.0,19518291,39.48303,-0.32896,4.0,1.0,3.0,3.0,64.0,11.0,242.2,2.0,11.0,1125,1125,10.6,1125.0,2,4,5,147,23.3,15.0,1.0,1.56,4.55,4.72,4.42,4.84,4.9,4.7,4.67,1.0,1.0,0.0,0.0
3873970.0,3873970.0,9036540,39.48492,-0.36363,2.0,1.0,1.0,1.0,30.0,3.2,365.0,1.9,4.7,365,365,4.0,365.0,30,60,90,365,8.0,0.0,0.0,0.06,4.75,4.63,4.63,4.88,4.75,4.75,4.5,5.0,3.0,2.0,0.0
3885779.0,3885779.0,9036540,39.48413,-0.36317,2.0,1.0,1.0,1.0,31.0,3.2,242.2,1.9,4.7,1125,1125,4.0,1125.0,30,60,90,365,4.0,0.0,0.0,0.03,4.25,4.75,4.75,4.75,4.75,4.0,4.25,5.0,3.0,2.0,0.0
3910499.0,3910499.0,13036093,39.47265,-0.33906,2.0,1.0,1.0,1.0,70.0,10.0,40.0,2.0,10.0,1125,1125,9.7,1125.0,7,16,24,160,23.3,34.0,2.0,1.56,4.82,4.87,4.82,4.89,4.97,4.67,4.72,1.0,1.0,0.0,0.0
3937711.0,3937711.0,18539683,39.46118,-0.34347,3.0,1.0,1.0,2.0,57.0,2.0,100.0,1.0,2.0,100,100,2.0,100.0,7,10,15,145,23.3,22.0,3.0,2.28,4.61,4.74,4.56,4.87,4.84,4.51,4.57,1.0,1.0,0.0,0.0
3995313.0,3995313.0,20712235,39.47834,-0.38097,6.0,1.0,2.0,3.0,95.0,2.0,400.0,1.0,2.0,400,400,2.0,400.0,2,3,8,138,23.3,10.1,2.0,1.93,4.82,4.84,4.74,4.93,4.95,4.85,4.76,1.0,1.0,0.0,0.0
3997953.0,3997953.0,15465191,39.47932,-0.38704,4.0,1.0,2.0,2.0,90.0,3.0,90.0,2.0,7.0,4,1125,3.4,1097.4,0,2,4,191,23.3,45.0,4.0,2.3,4.73,4.82,4.62,4.92,4.88,4.77,4.73,1.0,1.0,0.0,0.0
4057758.0,4057758.0,2977703,39.48179,-0.33017,2.0,1.0,1.0,1.0,30.0,3.2,159.0,1.9,4.7,159,159,4.0,159.0,29,59,89,269,40.0,0.0,0.0,0.4,4.75,4.93,4.63,4.95,4.9,4.83,4.73,1.0,0.0,1.0,0.0
4082223.0,4082223.0,21121213,39.46056,-0.37937,2.0,1.0,1.0,1.0,53.0,1.0,5.0,1.0,1.0,5,5,1.0,5.0,0,0,0,170,7.0,3.0,0.0,0.06,5.0,4.86,4.86,5.0,5.0,4.86,4.86,1.0,0.0,0.0,0.0
4140461.0,4140461.0,5603919,39.46156,-0.37515,4.0,1.0,2.0,2.0,85.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,3,5,10,101,23.3,36.0,4.0,2.27,4.74,4.83,4.77,4.76,4.82,4.87,4.67,2.0,2.0,0.0,0.0
4209753.0,4209753.0,21842352,39.5,-0.32221,3.3,1.0,1.4,2.1,187.0,2.0,242.2,2.0,2.0,1125,1125,2.0,1125.0,6,7,17,286,74.0,4.0,0.0,0.6,4.89,4.93,4.82,4.93,4.99,4.84,4.78,1.0,1.0,0.0,0.0
4216011.0,4216011.0,15677841,39.47308,-0.37929,5.0,1.0,2.0,4.0,136.0,2.0,40.0,2.0,2.0,40,40,2.0,40.0,3,7,15,131,23.3,10.1,1.0,1.2,4.84,4.87,4.9,4.94,4.96,4.96,4.83,4.0,4.0,0.0,0.0
4216116.0,4216116.0,15677841,39.47501,-0.37697,3.0,1.0,1.0,2.0,116.0,2.0,242.2,2.0,3.0,1125,1125,2.0,1125.0,22,41,65,243,23.3,39.0,4.0,2.28,4.71,4.78,4.67,4.84,4.92,4.98,4.67,4.0,4.0,0.0,0.0
4230255.0,4230255.0,21952955,39.45556,-0.35985,4.0,1.0,2.0,3.0,122.0,2.0,60.0,2.0,4.0,1125,1125,2.3,1125.0,2,17,47,227,23.3,10.1,1.0,3.5,4.9,4.91,4.86,4.91,4.98,4.89,4.85,1.0,1.0,0.0,0.0
4252632.0,4252632.0,123160301,39.45493948,-0.377575477,6.0,1.0,3.0,4.0,131.0,5.0,242.2,1.0,5.0,1125,1125,2.1,1125.0,8,18,48,61,23.3,21.0,2.0,1.41,4.7,4.78,4.71,4.82,4.78,4.49,4.62,4.7,2.9,0.0,0.0
4395740.0,4395740.0,22819769,39.46335,-0.3641,2.0,1.0,1.0,1.0,32.0,3.0,90.0,3.0,3.0,1125,1125,3.0,1125.0,4,11,36,295,23.3,33.0,2.0,2.29,4.65,4.62,4.3,4.87,4.93,4.9,4.7,2.0,0.0,2.0,0.0
4468939.0,4468939.0,1461256,39.4631,-0.38437,4.0,1.0,3.0,3.0,173.0,2.0,242.2,2.0,6.0,1125,1125,2.5,1125.0,19,49,76,345,23.3,24.0,1.0,1.59,4.87,4.92,4.9,4.96,4.96,4.88,4.82,1.0,1.0,0.0,0.0
4489050.0,4489050.0,5174605,39.46297073,-0.374224007,4.0,1.0,2.0,2.0,149.0,1.0,730.0,1.0,2.0,1125,1125,1.3,1125.0,11,31,55,55,23.3,33.0,1.0,1.79,4.61,4.7,4.5,4.85,4.87,4.86,4.57,1.0,1.0,0.0,0.0
4510287.0,4510287.0,16874090,39.47038,-0.37304,2.0,1.0,1.0,2.0,100.0,10.0,242.2,1.9,10.0,1125,1125,10.0,1125.0,0,0,17,106,96.0,12.0,0.0,0.75,4.82,4.88,4.68,4.97,4.96,4.98,4.77,1.0,1.0,0.0,0.0
4586824.0,4586824.0,23776415,39.46269,-0.3746,4.0,1.0,2.0,2.0,67.0,3.2,360.0,7.0,4.7,360,360,4.0,360.0,0,0,0,24,25.0,5.0,1.0,0.21,4.88,4.76,4.88,4.96,4.92,5.0,4.88,1.0,1.0,0.0,0.0
4595165.0,4595165.0,23819032,39.47317,-0.37671,4.0,1.0,2.0,2.0,139.0,3.0,242.2,1.0,3.0,1124,1124,3.0,1124.0,4,9,36,308,23.3,10.1,1.0,4.98,4.87,4.9,4.9,4.9,4.93,4.98,4.87,3.0,3.0,0.0,0.0
4721231.0,4721231.0,24367730,39.47507,-0.3591,3.0,1.0,1.0,4.0,39.0,4.0,90.0,2.0,4.0,90,90,3.6,90.0,24,42,72,72,99.0,26.0,4.0,1.02,4.56,4.61,4.45,4.64,4.64,4.72,4.37,13.0,0.0,0.3,0.0
4734115.0,4734115.0,24442960,39.47153,-0.33125,2.0,1.0,1.0,1.0,113.0,2.0,730.0,1.0,2.0,730,730,2.0,730.0,2,12,21,171,23.3,10.1,1.0,2.45,4.82,4.88,4.78,4.85,4.85,4.62,4.75,5.0,5.0,0.0,0.0
4946496.0,4946496.0,25494842,39.46845,-0.33009,2.0,1.0,1.0,2.0,99.0,4.0,10.0,4.0,4.0,1125,1125,4.0,1125.0,1,2,2,2,23.3,4.0,0.0,1.3,4.98,4.96,4.97,4.99,4.99,4.83,4.91,1.0,1.0,0.0,0.0
5000236.0,5000236.0,25785176,39.5,-0.38121,1.0,1.0,1.0,1.0,15.0,4.0,242.2,4.0,4.0,1125,1125,4.0,1125.0,14,29,44,259,22.0,0.0,0.0,0.21,4.73,4.95,4.55,5.0,4.86,4.38,4.62,2.0,0.0,2.0,0.0
5003768.0,5003768.0,9142314,39.47633,-0.3789,4.0,1.0,1.0,2.0,82.0,5.0,242.2,5.0,6.0,1125,1125,6.0,1125.0,4,13,20,249,23.3,10.0,0.0,1.36,4.48,4.57,3.76,4.68,4.72,4.88,4.53,1.0,1.0,0.0,0.0
5080809.0,5080809.0,26241496,39.475033,-0.34718,4.0,1.0,3.0,3.0,101.4,11.0,28.0,1.9,10.0,28,28,10.0,28.0,0,5,18,18,23.3,3.0,0.0,1.22,4.64,4.73,4.6,4.89,4.91,4.6,4.62,2.0,2.0,0.0,0.0
5092574.0,5092574.0,26311267,39.46932,-0.37975,2.0,1.0,1.0,1.0,65.0,3.0,15.0,1.0,7.0,1125,1125,3.0,1125.0,2,3,6,181,23.3,10.1,5.0,1.2,4.89,4.92,4.87,4.92,4.94,4.9,4.89,1.0,1.0,0.0,0.0
5108571.0,5108571.0,26397759,39.46040344,-0.367848009,4.0,1.0,3.0,3.0,113.0,3.0,100.0,3.0,3.0,100,100,3.0,100.0,0,1,3,235,20.0,11.0,0.0,0.16,4.5,4.65,4.1,4.65,4.45,4.5,4.35,1.0,1.0,0.0,0.0
5191760.0,5191760.0,4075514,39.47387,-0.37678,2.0,1.0,1.0,1.0,100.0,3.0,10.0,2.0,5.0,1125,1125,3.3,1125.0,2,4,5,197,23.3,10.1,4.0,2.82,4.94,4.94,4.94,4.97,4.99,4.99,4.92,6.0,6.0,0.0,0.0
5229002.0,5229002.0,18677767,39.45916,-0.37563,5.0,1.0,3.0,4.0,200.0,2.0,10.0,1.0,2.0,10,10,2.0,10.0,3,5,12,242,23.3,23.0,3.0,1.59,4.93,4.94,4.94,4.96,4.94,4.92,4.88,1.0,1.0,0.0,0.0
5257874.0,5257874.0,3970868,39.48383,-0.32531,3.3,1.0,1.4,2.1,101.4,3.0,242.2,1.0,3.0,1125,1125,3.0,1125.0,11,30,43,251,16.0,0.0,0.0,0.13,4.81,4.94,4.56,4.56,4.63,4.94,4.69,1.0,1.0,0.0,0.0
5264483.0,5264483.0,2037083,39.49344,-0.36077,3.0,1.0,1.0,2.0,108.0,3.2,330.0,7.0,4.7,360,360,10.0,360.0,16,39,69,81,28.0,1.0,0.0,0.23,4.64,4.79,4.71,4.75,4.86,4.79,4.5,8.0,8.0,0.0,0.0
5283997.0,5283997.0,27357046,39.47352,-0.37589,5.0,1.0,2.0,3.0,101.4,2.0,10.0,1.0,7.0,1125,1125,2.1,1125.0,3,18,40,199,23.3,10.1,1.0,2.48,4.99,4.99,4.98,4.99,5.0,5.0,4.95,1.0,1.0,0.0,0.0
5401943.0,5401943.0,1512611,39.47165,-0.38129,6.0,1.0,2.0,4.0,130.0,2.0,92.0,2.0,2.0,92,92,2.0,92.0,7,17,31,34,48.0,1.0,0.0,1.06,4.79,4.94,4.83,4.85,4.94,4.9,4.77,3.0,3.0,0.0,0.0
5429336.0,5429336.0,27424764,39.46611023,-0.327223986,4.0,1.0,1.0,2.0,136.0,3.0,10.0,3.0,7.0,1125,1125,3.8,1125.0,5,14,32,280,23.3,10.1,5.0,1.79,4.84,4.9,4.86,4.94,4.96,4.73,4.79,3.0,3.0,0.0,0.0
5431062.0,5431062.0,28171930,39.47192,-0.37835,4.0,1.0,1.0,1.0,154.0,2.0,242.2,2.0,6.0,1125,1125,3.6,1125.0,6,17,30,77,23.3,40.0,3.0,2.95,4.92,4.95,4.95,4.95,4.96,4.98,4.87,2.0,2.0,0.0,0.0
